step,time,gps_x,gps_y,gps_z,gps_speed,gyro_x,gyro_y,gyro_z,imu_roll,imu_pitch,imu_yaw,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,radar_targets_count,roof_lidar_min_dist,roof_lidar_max_dist,roof_lidar_mean_dist,camera_red,camera_green,camera_blue,camera_gray,camera_recognition_objects,driver_speed,driver_steering_angle,driver_brake_intensity,collision_detected
453,22.660000,10.236391,-104.385428,0.317200,13.858212,-0.004212,0.002078,0.268696,0.008484,-0.004402,0.139001,0.004385,-0.001901,0.069453,0.997574,1,19.336143,99.974609,49.194609,62,72,88,74.0,10,49.433648,-0.057741,0.000000,0
454,22.710000,10.922196,-104.285946,0.317160,13.859908,0.006634,0.001859,0.289144,0.008422,-0.004440,0.152933,0.004368,-0.001892,0.076401,0.997066,1,19.925894,99.965118,49.221616,60,69,84,71.0,10,49.434851,-0.062328,0.000000,0
455,22.760000,11.606531,-104.176880,0.317114,13.859194,0.021610,0.002316,0.310922,0.009143,-0.004472,0.167953,0.004743,-0.001845,0.083887,0.996462,1,20.315281,99.976479,49.184960,62,70,85,72.33333333333333,10,49.434442,-0.066904,0.000000,0
456,22.810000,12.287914,-104.057511,0.317340,13.819958,0.013926,0.008461,0.318195,0.009962,-0.004306,0.183721,0.005157,-0.001687,0.091741,0.995768,1,20.894964,99.947716,49.111428,62,72,87,73.66666666666667,10,49.436745,-0.068675,0.000000,0
457,22.860000,12.967174,-103.927209,0.317399,13.841128,0.008102,0.001115,0.323743,0.010383,-0.004292,0.199779,0.005380,-0.001617,0.099733,0.994998,1,15.389322,99.971123,49.068139,64,74,89,75.66666666666667,10,49.432204,-0.068893,0.000000,0
458,22.910000,13.644828,-103.785886,0.317207,13.845156,0.003961,0.000530,0.326630,0.010546,-0.004453,0.215995,0.005482,-0.001645,0.107798,0.994156,1,17.821974,99.977898,49.018451,62,72,87,73.66666666666667,10,49.434976,-0.069397,0.000000,0
459,22.960000,14.319173,-103.633669,0.317243,13.811168,-0.000636,0.007196,0.333803,0.010511,-0.004408,0.232428,0.005476,-0.001580,0.115962,0.993237,1,22.163616,99.797775,48.848930,64,73,87,74.66666666666667,10,49.436903,-0.072306,0.000000,0
460,23.010000,14.990104,-103.470351,0.317359,13.819773,0.003727,0.002546,0.348254,0.010495,-0.004317,0.249430,0.005475,-0.001489,0.124401,0.992216,1,21.645163,99.604698,48.679826,63,72,87,74.0,10,49.428614,-0.074847,0.000000,0
461,23.060000,15.659451,-103.295398,0.317066,13.841548,0.012375,-0.000934,0.355600,0.010815,-0.004551,0.267079,0.005662,-0.001535,0.133153,0.991078,1,21.137379,99.934021,48.677586,63,73,87,74.33333333333333,10,49.434603,-0.075601,0.000000,0
462,23.110000,16.325329,-103.108620,0.316952,13.818784,0.009211,0.005999,0.348419,0.011300,-0.004625,0.284657,0.005921,-0.001488,0.141859,0.989868,1,20.648352,99.945503,48.528560,64,73,88,75.0,10,49.438534,-0.074795,0.000000,0
463,23.160000,16.986735,-102.910314,0.317149,13.811679,-0.000519,0.005970,0.344671,0.011356,-0.004480,0.301893,0.005950,-0.001360,0.150384,0.988609,1,20.152576,99.996971,48.537985,60,70,84,71.33333333333333,10,49.433496,-0.074127,0.000000,0
464,23.210000,17.644939,-102.700553,0.317189,13.828814,-0.001549,0.001348,0.352155,0.011105,-0.004475,0.319197,0.005838,-0.001327,0.158931,0.987271,1,19.666550,99.979027,48.681373,59,67,80,68.66666666666667,10,49.430334,-0.075131,0.000000,0
465,23.260000,18.300449,-102.479292,0.316977,13.838682,0.004826,0.001440,0.363009,0.011077,-0.004644,0.337049,0.005849,-0.001360,0.167738,0.985813,1,19.216873,99.978745,48.701671,62,69,83,71.33333333333333,10,49.434688,-0.077278,0.000000,0
466,23.310000,18.950778,-102.246698,0.317147,13.797863,0.009609,0.010024,0.370892,0.011349,-0.004499,0.355331,0.005983,-0.001211,0.176742,0.984238,1,18.733639,99.984955,48.601453,63,71,85,73.0,10,49.436297,-0.080387,0.000000,0
467,23.360000,19.595851,-102.002320,0.317427,13.799753,0.012291,0.006519,0.376672,0.011823,-0.004308,0.374023,0.006209,-0.001017,0.185932,0.982542,1,18.264954,99.995537,48.355521,63,72,86,73.66666666666667,10,49.433524,-0.081270,0.000000,0
468,23.410000,20.237307,-101.745421,0.317298,13.823874,0.012114,0.001307,0.376527,0.012363,-0.004455,0.392888,0.006497,-0.000978,0.195192,0.980743,1,17.698843,99.991547,48.236763,62,70,84,72.0,10,49.432834,-0.080261,0.000000,0
469,23.460000,20.873504,-101.476494,0.317274,13.805144,0.002359,0.005832,0.367632,0.012593,-0.004502,0.411418,0.006623,-0.000918,0.204271,0.978892,1,17.110201,99.993675,48.005956,21,25,37,27.666666666666668,10,49.435955,-0.079016,0.000000,0
470,23.510000,21.504019,-101.196023,0.317370,13.803708,-0.005376,0.004810,0.367064,0.012320,-0.004456,0.429698,0.006493,-0.000863,0.213209,0.976985,1,16.695892,99.970192,47.800473,20,24,34,26.0,10,49.433612,-0.079096,0.000000,0
471,23.560000,22.129403,-100.903998,0.317351,13.812268,-0.003386,0.002534,0.373251,0.011938,-0.004472,0.448095,0.006317,-0.000854,0.222186,0.974983,1,16.075182,99.921204,47.513977,20,24,35,26.333333333333332,10,49.428902,-0.080078,0.000000,0
472,23.610000,22.750207,-100.600182,0.317088,13.822730,0.001556,0.002502,0.375997,0.011810,-0.004635,0.466840,0.006281,-0.000889,0.231315,0.972858,1,15.631775,99.917419,47.382905,61,67,78,68.66666666666667,10,49.433244,-0.080323,0.000000,0
473,23.660000,23.364321,-100.285193,0.317150,13.799434,0.002187,0.007344,0.373686,0.011796,-0.004529,0.485465,0.006269,-0.000781,0.240364,0.970662,1,15.053862,99.763702,47.155683,61,67,78,68.66666666666667,10,49.434454,-0.080528,0.000000,0
474,23.710000,23.972440,-99.958724,0.317181,13.815551,0.003718,0.002691,0.369208,0.011844,-0.004486,0.503951,0.006294,-0.000696,0.249326,0.968399,1,14.618686,99.961014,47.130222,59,64,77,66.66666666666667,10,49.429298,-0.078864,0.000000,0
475,23.760000,24.575478,-99.620691,0.316978,13.826305,0.002536,0.002315,0.367286,0.011873,-0.004647,0.522308,0.006335,-0.000712,0.258204,0.966069,1,8.341059,99.917435,46.963347,63,70,82,71.66666666666667,10,49.433310,-0.078396,0.000000,0
476,23.810000,25.171584,-99.272095,0.317081,13.800192,0.000331,0.008557,0.369843,0.011792,-0.004561,0.540656,0.006291,-0.000623,0.267055,0.963660,1,7.594475,99.959404,46.703180,64,72,85,73.66666666666667,10,49.435765,-0.079883,0.000000,0
477,23.860000,25.760430,-98.913105,0.317362,13.791852,0.005084,0.007945,0.384662,0.011769,-0.004358,0.559481,0.006257,-0.000469,0.276113,0.961105,1,13.518181,99.977852,46.543051,61,67,81,69.66666666666667,10,49.433957,-0.083340,0.000000,0
478,23.910000,26.343262,-98.542485,0.317271,13.823631,0.016724,0.000753,0.396383,0.012284,-0.004473,0.579068,0.006525,-0.000390,0.285513,0.958353,1,13.292877,99.968582,46.421925,61,66,77,68.0,10,49.431731,-0.084519,0.000000,0
479,23.960000,26.918652,-98.160404,0.317229,13.802663,0.008534,0.006361,0.387262,0.012953,-0.004546,0.598563,0.006859,-0.000263,0.294841,0.955522,1,13.066325,99.946236,46.686166,61,66,78,68.33333333333333,10,49.436699,-0.082545,0.000000,0
480,24.010000,27.485864,-97.767331,0.317329,13.807324,-0.001232,0.004606,0.368247,0.013071,-0.004501,0.617299,0.006910,-0.000159,0.303779,0.952717,1,12.809855,99.970505,46.588678,19,22,31,24.0,10,49.433205,-0.078751,0.000000,0
481,24.060000,28.045936,-97.363513,0.317286,13.811781,-0.012884,0.003579,0.356470,0.012443,-0.004547,0.635317,0.006620,-0.000216,0.312350,0.949944,1,12.706552,99.973671,46.141732,19,21,30,23.333333333333332,10,49.433987,-0.076664,0.000000,0
482,24.110000,28.599346,-96.949313,0.317063,13.827552,-0.013918,0.002225,0.359107,0.011605,-0.004684,0.653172,0.006247,-0.000357,0.320818,0.947120,1,10.399399,99.958519,45.779544,19,21,30,23.333333333333332,10,49.432710,-0.076778,0.000000,0
483,24.160000,29.144737,-96.525893,0.317102,13.801043,-0.008373,0.008540,0.365109,0.010903,-0.004556,0.671176,0.005897,-0.000356,0.329330,0.944196,1,12.523290,99.611214,45.462123,18,21,29,22.666666666666668,10,49.435499,-0.078955,0.000000,0
484,24.210000,29.682753,-96.092582,0.317018,13.832017,0.007605,0.001150,0.374989,0.010803,-0.004539,0.689696,0.005851,-0.000310,0.338060,0.941106,1,12.522635,99.995041,45.452140,58,61,70,63.0,10,49.431824,-0.079711,0.000000,0
485,24.260000,30.213474,-95.648848,0.316800,13.836965,0.016937,0.001916,0.372271,0.011422,-0.004692,0.708310,0.006170,-0.000220,0.346804,0.937917,1,1.142138,99.995384,45.415371,60,64,73,65.66666666666667,10,49.434676,-0.079154,0.000000,0
486,24.310000,30.735180,-95.195786,0.316961,13.808775,0.009499,0.008818,0.362002,0.011999,-0.004593,0.726561,0.006424,-0.000015,0.355348,0.934712,1,12.369214,99.999359,45.367759,61,65,75,67.0,10,49.435973,-0.077796,0.000000,0
487,24.360000,31.247939,-94.733708,0.317287,13.806437,-0.000927,0.007297,0.358517,0.012023,-0.004396,0.744496,0.006399,0.000139,0.363715,0.931488,1,12.362990,99.811974,45.412739,57,61,71,63.0,10,49.433811,-0.077076,0.000000,0
488,24.410000,31.752762,-94.262103,0.317337,13.828830,-0.001909,0.000968,0.362386,0.011775,-0.004424,0.762436,0.006288,0.000137,0.372056,0.928189,1,12.411535,99.875542,45.235698,56,59,68,61.0,10,49.431076,-0.077229,0.000000,0
489,24.460000,32.249297,-93.781308,0.317268,13.810776,-0.001791,0.005656,0.361010,0.011577,-0.004511,0.780458,0.006211,0.000116,0.380405,0.924799,1,12.522382,99.921852,45.159924,64,71,80,71.66666666666667,10,49.437343,-0.078009,0.000000,0
490,24.510000,32.736289,-93.292294,0.317385,13.803256,-0.002578,0.006085,0.361607,0.011354,-0.004394,0.798483,0.006085,0.000182,0.388724,0.921334,1,12.589690,99.844559,44.997120,60,66,76,67.33333333333333,10,49.434046,-0.077791,0.000000,0
491,24.560000,33.214953,-92.794021,0.317194,13.832841,0.002175,-0.000810,0.358499,0.011241,-0.004501,0.816450,0.006052,0.000166,0.396985,0.917805,1,12.325239,99.571136,44.804725,61,65,74,66.66666666666667,10,49.432278,-0.076007,0.000000,0
492,24.610000,33.685206,-92.286645,0.316877,13.832376,-0.000248,0.001674,0.342970,0.011249,-0.004717,0.833903,0.006098,0.000121,0.404979,0.914305,1,12.047866,99.325569,44.764822,30,33,29,30.666666666666668,10,49.438015,-0.073159,0.000000,0
493,24.660000,34.146136,-91.771783,0.316898,13.813502,-0.008425,0.007228,0.339768,0.010850,-0.004654,0.850850,0.005902,0.000119,0.412712,0.910842,1,13.283659,99.633606,44.454824,29,33,29,30.333333333333332,10,49.435402,-0.073171,0.000000,0
494,24.710000,34.598240,-91.249258,0.316965,13.830365,-0.000085,0.003437,0.346001,0.010450,-0.004553,0.867942,0.005698,0.000132,0.420481,0.907284,1,13.771377,99.769447,44.238551,26,29,27,27.333333333333332,10,49.430981,-0.074184,0.000000,0
495,24.760000,35.042143,-90.718448,0.316847,13.842886,0.009470,0.001762,0.356954,0.010605,-0.004648,0.885491,0.005787,0.000172,0.428426,0.903559,1,14.187790,99.950500,43.989231,31,35,29,31.666666666666668,10,49.434113,-0.076164,0.000000,0
496,24.810000,35.476298,-90.180414,0.316992,13.812343,0.011202,0.008964,0.356168,0.011052,-0.004562,0.903286,0.005968,0.000360,0.436448,0.899710,1,14.474391,99.962532,43.898887,23,24,25,24.0,10,49.437309,-0.076901,0.000000,0
497,24.860000,35.899983,-89.635449,0.317341,13.806735,0.005423,0.007756,0.354677,0.011350,-0.004322,0.921021,0.006044,0.000586,0.444408,0.895804,1,14.911991,99.996834,43.621118,31,33,31,31.666666666666668,10,49.434018,-0.076143,0.000000,0
498,24.910000,36.314549,-89.082171,0.317275,13.837138,0.003804,-0.000165,0.348989,0.011479,-0.004423,0.938610,0.006119,0.000623,0.452269,0.891860,1,15.580920,99.836487,43.467708,36,40,36,37.333333333333336,10,49.433240,-0.073961,0.000000,0
499,24.960000,36.719417,-88.521592,0.317178,13.819782,-0.004318,0.004214,0.339697,0.011332,-0.004539,0.955711,0.006075,0.000590,0.459879,0.887961,1,16.106384,99.859505,43.218825,22,24,31,25.666666666666668,10,49.436760,-0.073163,0.000000,0
500,25.010000,37.114262,-87.954696,0.317219,13.812640,-0.009411,0.005818,0.341453,0.010823,-0.004494,0.972709,0.005834,0.000543,0.467409,0.884022,1,16.469513,99.986542,43.013460,50,83,67,66.66666666666667,10,49.435142,-0.073563,0.000000,0
501,25.060000,37.499645,-87.380899,0.317105,13.836480,0.002102,0.000793,0.349189,0.010474,-0.004527,0.989958,0.005684,0.000496,0.475016,0.879959,1,17.425762,99.980362,42.832204,36,40,33,36.333333333333336,10,49.432400,-0.074709,0.000000,0
502,25.110000,37.875620,-86.799949,0.316866,13.841941,0.007603,0.001152,0.351167,0.010671,-0.004679,1.007441,0.005802,0.000526,0.482690,0.875772,1,17.317759,99.995537,42.702426,23,25,23,23.666666666666668,10,49.434444,-0.074607,0.000000,0
503,25.160000,38.241073,-86.212860,0.316880,13.821389,0.003722,0.006940,0.338727,0.010902,-0.004649,1.024594,0.005890,0.000646,0.490183,0.871599,1,7.971697,99.992561,42.530121,24,27,26,25.666666666666668,10,49.436357,-0.072751,0.000000,0
504,25.210000,38.596013,-85.620217,0.317094,13.821467,-0.003703,0.005886,0.337108,0.010699,-0.004460,1.041376,0.005750,0.000727,0.497479,0.867457,1,9.636209,99.919426,42.301989,29,31,30,30.0,10,49.430311,-0.071950,0.000000,0
505,25.260000,38.941498,-85.020856,0.317017,13.842884,0.001994,0.001000,0.334532,0.010543,-0.004528,1.058136,0.005694,0.000706,0.504731,0.863258,1,4.132963,99.923508,42.207089,22,24,23,23.0,10,49.433655,-0.071477,0.000000,0
506,25.310000,39.277038,-84.415731,0.316971,13.835164,0.002386,0.003505,0.336582,0.010467,-0.004594,1.074868,0.005671,0.000706,0.511935,0.859005,1,9.823802,99.930824,42.125711,27,29,28,28.0,10,49.433321,-0.072510,0.000000,0
507,25.360000,39.601949,-83.805807,0.317153,13.821691,0.001386,0.006011,0.343931,0.010414,-0.004459,1.091773,0.005608,0.000798,0.519177,0.854648,1,13.016406,99.795937,42.054377,22,25,24,23.666666666666668,10,49.430813,-0.073734,0.000000,0
508,25.410000,39.916867,-83.189926,0.317102,13.840080,0.007018,0.001834,0.345325,0.010573,-0.004498,1.109008,0.005679,0.000871,0.526523,0.850141,1,13.427018,99.999557,41.987014,24,27,26,25.666666666666668,10,49.433958,-0.073220,0.000000,0
509,25.460000,40.221272,-82.568533,0.317018,13.833462,0.006052,0.003720,0.340238,0.010829,-0.004578,1.126090,0.005800,0.000954,0.533765,0.845612,1,13.848540,99.949173,41.984431,26,27,27,26.666666666666668,10,49.438993,-0.072816,0.000000,0
510,25.510000,40.514615,-81.942480,0.317106,13.821644,-0.001639,0.006160,0.332345,0.010837,-0.004521,1.142838,0.005780,0.001029,0.540827,0.841113,1,14.294555,99.958496,41.915742,40,52,74,55.333333333333336,10,49.435652,-0.071406,0.000000,0
511,25.560000,40.797469,-81.311537,0.317119,13.838129,-0.003717,0.002312,0.333459,0.010518,-0.004492,1.159417,0.005630,0.001002,0.547781,0.836602,1,14.777617,99.700180,41.813276,36,50,70,52.0,10,49.432948,-0.070859,0.000000,0
512,25.610000,41.070154,-80.675455,0.316994,13.843985,0.002551,0.001629,0.333639,0.010393,-0.004580,1.176015,0.005594,0.000977,0.554705,0.832028,1,15.254094,99.971359,41.697836,37,50,72,53.0,10,49.434108,-0.071411,0.000000,0
513,25.660000,41.332048,-80.035404,0.317060,13.819150,0.000793,0.007099,0.334967,0.010380,-0.004532,1.192661,0.005567,0.001040,0.561611,0.827382,1,15.682249,99.987137,41.755477,35,49,72,52.0,10,49.436683,-0.072419,0.000000,0
514,25.710000,41.583105,-79.391126,0.317113,13.835476,0.001195,0.003295,0.332612,0.010372,-0.004482,1.209344,0.005540,0.001105,0.568493,0.822669,1,7.377515,99.953804,41.618692,34,50,74,52.666666666666664,10,49.432761,-0.070651,0.000000,0
515,25.760000,41.823679,-78.742324,0.317036,13.841969,0.003608,0.002222,0.328753,0.010373,-0.004529,1.225788,0.005545,0.001131,0.575238,0.817967,1,16.829300,99.967667,41.586865,57,87,114,86.0,10,49.434150,-0.070191,0.000000,0
516,25.810000,42.053627,-78.089749,0.317017,13.835932,0.000901,0.003469,0.332070,0.010355,-0.004557,1.242227,0.005536,0.001160,0.581941,0.813211,1,17.300550,99.998398,41.637590,97,136,161,131.33333333333334,10,49.432863,-0.071210,0.000000,0
517,25.860000,42.272495,-77.434137,0.317174,13.824675,0.003468,0.005281,0.338058,0.010322,-0.004446,1.258860,0.005481,0.001241,0.588684,0.808344,1,17.761974,99.996170,41.853760,101,147,176,141.33333333333334,10,49.430664,-0.072928,0.000000,0
518,25.910000,42.480797,-76.774454,0.317109,13.840004,0.008931,0.002213,0.353482,0.010480,-0.004490,1.276196,0.005546,0.001318,0.595669,0.803210,1,4.555434,99.997887,42.163578,56,58,70,61.333333333333336,10,49.434177,-0.075159,0.000000,0
519,25.960000,42.677492,-76.111121,0.317044,13.832355,0.011537,0.004021,0.342911,0.011012,-0.004547,1.293612,0.005764,0.001504,0.602640,0.797991,1,17.502373,99.997643,42.305972,48,40,46,44.666666666666664,10,49.438702,-0.073174,0.000000,0
520,26.010000,42.862332,-75.445221,0.317195,13.814656,0.001095,0.006709,0.341687,0.011153,-0.004460,1.310614,0.005780,0.001630,0.609401,0.792839,1,12.463375,99.988571,42.535407,48,40,46,44.666666666666664,10,49.435288,-0.073769,0.000000,0
521,26.060000,43.035615,-74.776156,0.317234,13.833143,-0.003933,0.001968,0.334107,0.010967,-0.004441,1.327480,0.005687,0.001629,0.616066,0.787672,1,16.963745,99.993683,42.338581,47,39,45,43.666666666666664,10,49.432254,-0.070797,0.000000,0
522,26.110000,43.197986,-74.103593,0.317056,13.840587,-0.002670,0.001175,0.332777,0.010563,-0.004560,1.344076,0.005552,0.001504,0.622581,0.782534,1,5.338405,99.848953,42.148841,48,40,45,44.333333333333336,10,49.434067,-0.071206,0.000000,0
523,26.160000,43.349044,-73.428714,0.317019,13.828755,-0.002663,0.003906,0.333937,0.010339,-0.004575,1.360650,0.005458,0.001474,0.629045,0.777348,1,12.961398,99.999390,42.244910,49,42,48,46.333333333333336,10,49.431633,-0.071713,0.000000,0
524,26.210000,43.488820,-72.751583,0.317039,13.835272,-0.000246,0.002864,0.336097,0.010211,-0.004544,1.377267,0.005386,0.001490,0.635482,0.772096,1,16.411104,99.852959,42.406725,48,40,46,44.666666666666664,10,49.432044,-0.071615,0.000000,0
525,26.260000,43.617512,-72.071661,0.316946,13.841490,0.005479,0.002876,0.328030,0.010292,-0.004589,1.393824,0.005419,0.001544,0.641852,0.766808,1,15.886247,99.950325,42.472765,48,40,46,44.666666666666664,10,49.434608,-0.069883,0.000000,0
526,26.310000,43.735006,-71.389625,0.316905,13.844064,-0.001267,0.002661,0.319073,0.010294,-0.004610,1.409917,0.005414,0.001580,0.648001,0.761619,1,6.978323,99.949005,42.833568,154,125,118,132.33333333333334,10,49.434007,-0.067699,0.000000,0
527,26.360000,43.841363,-70.705920,0.316972,13.838429,-0.005620,0.004114,0.304222,0.010017,-0.004575,1.425337,0.005285,0.001544,0.653854,0.756601,1,14.505523,99.996017,43.006898,153,124,117,131.33333333333334,10,49.432508,-0.065357,0.000000,0
528,26.410000,43.937344,-70.020359,0.316983,13.847694,-0.006736,0.003145,0.296982,0.009522,-0.004568,1.440338,0.005085,0.001423,0.659511,0.751677,1,13.776284,99.990402,43.534797,33,33,39,35.0,10,49.434394,-0.063306,0.000000,0
529,26.460000,44.023111,-69.333016,0.316949,13.851221,-0.007679,0.003338,0.282423,0.009186,-0.004583,1.454700,0.004954,0.001342,0.664892,0.746922,1,13.109901,99.970520,43.598870,115,107,111,111.0,10,49.435426,-0.060018,0.000000,0
530,26.510000,44.099243,-68.644640,0.316989,13.854335,-0.009900,0.002604,0.272710,0.008624,-0.004552,1.468461,0.004726,0.001200,0.670015,0.742331,1,12.446400,99.930771,43.824112,29,34,45,36.0,10,49.433915,-0.058234,0.000000,0
531,26.560000,44.165750,-67.954195,0.316805,13.883662,-0.028613,-0.001984,0.170684,0.007757,-0.004682,1.479924,0.004443,0.000887,0.674260,0.738480,1,11.781974,99.964493,43.890962,41,48,66,51.666666666666664,10,49.434418,-0.030007,0.000000,0
532,26.610000,44.224825,-67.262533,0.316659,13.884492,-0.061860,0.000376,0.072949,0.005400,-0.004738,1.485108,0.003591,0.000080,0.676172,0.736735,1,11.060946,99.847374,44.342828,42,49,67,52.666666666666664,10,49.434345,-0.015033,0.000000,0
533,26.660000,44.281320,-66.570519,0.316633,13.887228,-0.076093,0.001451,0.034267,0.001686,-0.004695,1.487541,0.002210,-0.001157,0.677067,0.735917,1,10.375231,99.953392,44.876721,42,49,66,52.333333333333336,10,49.434693,-0.006795,0.000000,0
534,26.710000,44.337253,-65.878392,0.316700,13.887831,-0.039073,0.001939,0.017641,-0.001214,-0.004604,1.488676,0.001113,-0.002105,0.677482,0.735535,1,9.748331,99.967941,45.082846,41,48,66,51.666666666666664,10,49.434902,-0.003701,0.000000,0
535,26.760000,44.393784,-65.186305,0.316817,13.887780,0.011706,0.001688,0.021847,-0.001606,-0.004511,1.489586,0.000939,-0.002203,0.677816,0.735227,1,4.792191,99.957085,45.539716,41,48,66,51.666666666666664,10,49.434983,-0.004726,0.000000,0
536,26.810000,44.450432,-64.494242,0.316933,13.887383,0.025041,0.000987,0.037139,-0.000504,-0.004445,1.491073,0.001323,-0.001804,0.678364,0.734723,1,9.922071,99.993286,45.985550,41,48,66,51.666666666666664,10,49.435032,-0.007983,0.000000,0
537,26.860000,44.505962,-63.802112,0.317011,13.886803,0.024831,0.000277,0.059372,0.000637,-0.004419,1.493540,0.001734,-0.001405,0.679271,0.733884,1,10.013353,99.951485,46.319135,41,49,67,52.333333333333336,10,49.435105,-0.012985,0.000000,0
538,26.910000,44.559489,-63.109869,0.317045,13.885779,0.035220,-0.000061,0.078276,0.002156,-0.004422,1.497054,0.002294,-0.000886,0.680560,0.732688,1,10.315007,99.977631,46.496364,42,50,68,53.333333333333336,10,49.435152,-0.017023,0.000000,0
539,26.960000,44.610217,-62.417465,0.317041,13.884999,0.022237,-0.000214,0.087122,0.003646,-0.004442,1.501245,0.002848,-0.000381,0.682094,0.731258,1,4.896191,99.998108,46.601894,41,49,68,52.666666666666664,10,49.435076,-0.018632,0.400000,0
